ID,LOWER,UPPER,PRED
te776,230418.31,425377.38,327897.84
te777,149968.19,344927.25,247447.72
te778,39545.305,234504.34,137024.83
te779,362258.38,557217.44,459737.9
te780,237948.44,432907.5,335427.97
te781,161004.25,355963.3,258483.78
te782,355571.28,550530.3,453050.8
te783,290669.53,485628.6,388149.06
te784,143519.75,338478.78,240999.27
te785,142747.81,337706.88,240227.34
te786,193664.38,388623.44,291143.9
te787,445689.84,640648.9,543169.4
te788,168105.38,363064.44,265584.9
te789,11159.859,206118.9,108639.38
te790,114455.76,309414.8,211935.28
te791,324773.12,519732.2,422252.66
te792,35828.414,230787.47,133307.94
te793,221130.47,416089.53,318610.0
te794,144390.1,339349.12,241869.61
te795,291214.44,486173.5,388693.97
te796,223039.81,417998.88,320519.34
te797,178877.44,373836.5,276356.97
te798,332576.88,527535.94,430056.4
te799,338292.0,533251.06,435771.53
te800,190831.69,385790.75,288311.22
te801,206123.28,401082.34,303602.8
te802,130302.6,325261.66,227782.12
te803,416973.16,611932.2,514452.7
te804,169569.81,364528.88,267049.34
te805,398201.72,593160.75,495681.25
te806,183388.25,378347.3,280867.78
te807,566448.5,761407.5,663928.0
te808,558068.6,753027.6,655548.1
te809,335848.6,530807.6,433328.12
te810,66885.086,261844.12,164364.61
te811,297953.84,492912.9,395433.38
te812,163918.28,358877.34,261397.81
te813,148432.0,343391.06,245911.53
te814,307382.28,502341.34,404861.8
te815,370284.47,565243.5,467764.0
te816,55001.945,249961.0,152481.47
te817,204898.69,399857.75,302378.22
te818,334383.6,529342.6,431863.12
te819,111548.01,306507.06,209027.53
te820,78313.18,273272.22,175792.7
te821,235353.66,430312.72,332833.2
te822,75863.1,270822.16,173342.62
te823,58387.086,253346.12,155866.61
te824,274121.12,469080.2,371600.66
te825,260979.25,455938.3,358458.78
te826,186111.81,381070.88,283591.34
te827,172750.19,367709.25,270229.72
te828,151944.4,346903.44,249423.92
te829,334440.03,529399.06,431919.56
te830,343224.03,538183.06,440703.56
te831,408773.22,603732.25,506252.75
te832,344218.72,539177.75,441698.25
te833,222624.97,417584.03,320104.5
te834,293432.25,488391.3,390911.78
te835,94126.23,289085.28,191605.75
te836,191209.47,386168.53,288689.0
te837,159493.88,354452.94,256973.4
te838,83141.4,278100.44,180620.92
te839,418151.0,613110.06,515630.53
te840,100601.195,295560.25,198080.72
te841,117259.12,312218.16,214738.64
te842,99339.57,294298.62,196819.1
te843,116923.12,311882.16,214402.64
te844,282672.66,477631.72,380152.2
te845,76409.664,271368.72,173889.19
te846,181156.81,376115.88,278636.34
te847,256918.97,451878.03,354398.5
te848,305368.34,500327.4,402847.88
te849,190344.88,385303.94,287824.4
te850,176821.75,371780.8,274301.28
te851,530954.8,725913.8,628434.3
te852,242973.75,437932.8,340453.28
te853,274023.7,468982.75,371503.22
te854,402909.53,597868.56,500389.06
te855,77566.04,272525.1,175045.56
te856,148575.81,343534.84,246055.33
te857,190300.97,385260.03,287780.5
te858,598526.2,793485.2,696005.7
te859,382577.47,577536.5,480057.0
te860,415752.94,610712.0,513232.47
te861,207838.4,402797.47,305317.94
te862,119997.51,314956.56,217477.03
te863,112976.586,307935.62,210456.11
te864,202764.25,397723.3,300243.78
te865,478771.47,673730.5,576251.0
te866,246486.31,441445.38,343965.84
te867,393242.8,588201.9,490722.34
te868,134352.38,329311.44,231831.9
te869,257239.88,452198.94,354719.4
te870,139587.06,334546.1,237066.58
te871,155847.62,350806.7,253327.16
te872,232341.47,427300.53,329821.0
te873,271262.34,466221.4,368741.88
te874,173249.84,368208.9,270729.38
te875,150563.84,345522.88,248043.36
te876,154110.03,349069.1,251589.56
te877,123282.87,318241.9,220762.39
te878,185861.22,380820.28,283340.75
te879,232285.47,427244.53,329765.0
te880,528503.0,723462.0,625982.5
te881,208973.78,403932.84,306453.3
te882,156224.06,351183.12,253703.6
te883,156860.0,351819.03,254339.52
te884,571785.94,766744.94,669265.44
te885,131466.66,326425.72,228946.19
te886,155631.75,350590.78,253111.27
te887,304869.22,499828.28,402348.75
te888,470785.66,665744.7,568265.2
te889,367268.34,562227.4,464747.88
te890,346686.44,541645.5,444165.97
te891,107014.74,301973.78,204494.27
te892,478297.97,673257.0,575777.5
te893,596949.5,791908.5,694429.0
te894,107710.4,302669.44,205189.92
te895,199397.34,394356.4,296876.88
te896,270277.97,465237.03,367757.5
te897,200635.75,395594.8,298115.28
te898,144871.75,339830.78,242351.27
te899,215646.9,410605.97,313126.44
te900,752424.4,947383.4,849903.9
te901,363347.44,558306.5,460826.97
te902,357788.4,552747.44,455267.94
te903,328544.6,523503.66,426024.12
te904,165373.44,360332.5,262852.97
te905,128757.914,323716.97,226237.44
te906,287771.62,482730.7,385251.16
te907,156479.69,351438.75,253959.22
te908,253862.69,448821.75,351342.22
te909,470600.34,665559.4,568079.9
te910,136664.75,331623.8,234144.28
te911,119606.07,314565.12,217085.6
te912,128611.24,323570.28,226090.77
te913,221837.4,416796.47,319316.94
te914,243485.19,438444.25,340964.72
te915,290520.0,485479.06,387999.53
te916,240626.0,435585.06,338105.53
te917,366999.84,561958.9,464479.38
te918,165095.34,360054.4,262574.88
te919,143012.56,337971.62,240492.1
te920,318453.94,513413.0,415933.47
te921,387711.7,582670.75,485191.22
te922,169528.81,364487.88,267008.34
te923,154563.44,349522.5,252042.97
te924,71846.32,266805.38,169325.84
te925,293876.16,488835.22,391355.7
te926,373220.0,568179.06,470699.53
te927,90262.945,285222.0,187742.47
te928,367171.3,562130.4,464650.84
te929,443967.1,638926.1,541446.6
te930,288206.12,483165.2,385685.66
te931,539007.56,733966.56,636487.06
te932,569751.1,764710.1,667230.6
te933,131613.0,326572.03,229092.52
te934,180309.62,375268.7,277789.16
te935,515458.78,710417.8,612938.3
te936,184020.84,378979.9,281500.38
te937,136633.28,331592.3,234112.8
te938,211885.84,406844.9,309365.38
te939,507521.66,702480.7,605001.2
te940,204822.56,399781.62,302302.1
te941,162962.03,357921.06,260441.55
te942,610737.1,805696.1,708216.6
te943,560373.3,755332.3,657852.8
te944,384453.12,579412.2,481932.66
te945,10025.625,204984.67,107505.15
te946,231663.06,426622.12,329142.6
te947,359638.28,554597.3,457117.8
te948,433495.03,628454.06,530974.56
te949,211889.69,406848.75,309369.22
te950,268667.12,463626.2,366146.66
te951,156568.38,351527.4,254047.89
te952,151567.9,346526.94,249047.42
te953,251599.25,446558.3,349078.78
te954,38503.336,233462.38,135982.86
te955,135281.5,330240.56,232761.03
te956,113246.305,308205.34,210725.83
te957,382209.06,577168.1,479688.6
te958,235265.44,430224.5,332744.97
te959,270356.53,465315.6,367836.06
te960,64387.93,259346.97,161867.45
te961,261237.44,456196.5,358716.97
te962,349571.53,544530.56,447051.06
te963,106164.46,301123.5,203643.98
te964,84974.46,279933.5,182453.98
te965,97421.836,292380.88,194901.36
te966,450684.97,645644.0,548164.5
te967,177645.72,372604.78,275125.25
te968,76899.23,271858.28,174378.75
te969,249558.53,444517.6,347038.06
te970,269423.53,464382.6,366903.06
te971,164635.75,359594.78,262115.27
te972,113282.88,308241.94,210762.4
te973,163887.38,358846.44,261366.9
te974,301913.66,496872.72,399393.2
te975,424391.3,619350.4,521870.84
te976,170231.03,365190.1,267710.56
te977,222997.0,417956.06,320476.53
te978,409393.5,604352.56,506873.03
te979,147424.69,342383.75,244904.22
te980,71412.32,266371.38,168891.84
te981,184335.1,379294.16,281814.62
te982,169436.4,364395.47,266915.94
te983,77901.414,272860.47,175380.94
te984,534794.4,729753.4,632273.9
te985,176603.94,371563.0,274083.47
te986,163924.03,358883.06,261403.55
te987,365079.6,560038.6,462559.12
te988,163711.47,358670.5,261190.98
te989,448154.9,643113.94,545634.44
te990,0.0,178297.1,80817.57
te991,252825.19,447784.25,350304.72
te992,103625.195,298584.25,201104.72
te993,116383.99,311343.03,213863.52
te994,308422.22,503381.28,405901.75
te995,312890.94,507850.0,410370.47
te996,47054.773,242013.81,144534.3
te997,175269.94,370229.0,272749.47
te998,395609.5,590568.56,493089.03
te999,174233.78,369192.84,271713.3
te1000,329178.88,524137.94,426658.4
te1001,249626.38,444585.44,347105.9
te1002,103202.164,298161.22,200681.69
te1003,285101.44,480060.5,382580.97
te1004,199495.88,394454.94,296975.4
te1005,565387.56,760346.56,662867.06
te1006,514857.6,709816.6,612337.1
te1007,458586.66,653545.7,556066.2
te1008,164183.19,359142.22,261662.7
te1009,114822.12,309781.16,212301.64
te1010,354658.8,549617.9,452138.34
te1011,184459.56,379418.62,281939.1
te1012,173712.16,368671.22,271191.7
te1013,247072.34,442031.4,344551.88
te1014,189932.34,384891.4,287411.88
te1015,215994.4,410953.47,313473.94
te1016,275968.16,470927.22,373447.7
te1017,473226.9,668185.94,570706.44
te1018,136526.81,331485.84,234006.33
te1019,378966.56,573925.6,476446.1
te1020,201904.47,396863.53,299384.0
te1021,68225.26,263184.3,165704.78
te1022,90287.836,285246.88,187767.36
te1023,92764.27,287723.3,190243.8
te1024,209107.94,404067.0,306587.47
te1025,144262.56,339221.62,241742.1
te1026,176932.16,371891.22,274411.7
te1027,386775.12,581734.2,484254.66
te1028,112877.87,307836.9,210357.39
te1029,77556.87,272515.9,175036.39
te1030,371765.16,566724.2,469244.7
te1031,167865.88,362824.94,265345.4
te1032,134745.81,329704.88,232225.34
te1033,417841.28,612800.3,515320.8
te1034,183875.9,378834.97,281355.44
te1035,491725.1,686684.1,589204.6
te1036,229195.1,424154.16,326674.62
te1037,242834.19,437793.25,340313.72
te1038,343244.2,538203.25,440723.72
te1039,287499.1,482458.16,384978.62
te1040,200768.28,395727.34,298247.8
te1041,153739.12,348698.2,251218.66
te1042,415935.06,610894.1,513414.6
te1043,297780.03,492739.1,395259.56
te1044,100617.82,295576.88,198097.34
te1045,261790.38,456749.44,359269.9
te1046,260029.81,454988.88,357509.34
te1047,410702.28,605661.3,508181.8
te1048,406825.47,601784.5,504305.0
te1049,100426.35,295385.4,197905.88
te1050,180073.4,375032.47,277552.94
te1051,35388.633,230347.69,132868.16
te1052,363181.34,558140.4,460660.88
te1053,271185.34,466144.4,368664.88
te1054,348821.8,543780.9,446301.34
te1055,188426.03,383385.1,285905.56
te1056,105707.02,300666.06,203186.55
te1057,267239.66,462198.72,364719.2
te1058,397043.5,592002.56,494523.03
te1059,112114.914,307073.97,209594.44
te1060,134678.5,329637.56,232158.03
te1061,170981.94,365941.0,268461.47
te1062,247708.1,442667.16,345187.62
te1063,292469.75,487428.8,389949.28
te1064,322449.56,517408.62,419929.1
te1065,110196.85,305155.9,207676.38
te1066,220215.69,415174.75,317695.22
te1067,191309.69,386268.75,288789.22
te1068,279996.75,474955.8,377476.28
te1069,303996.8,498955.88,401476.34
te1070,165736.16,360695.22,263215.7
te1071,290673.22,485632.28,388152.75
te1072,129000.12,323959.16,226479.64
te1073,230601.94,425561.0,328081.47
te1074,423788.47,618747.5,521268.0
te1075,147162.56,342121.6,244642.08
te1076,269336.44,464295.5,366815.97
te1077,85471.914,280430.97,182951.44
te1078,571455.44,766414.44,668934.94
te1079,330024.8,524983.9,427504.34
te1080,261132.1,456091.16,358611.62
te1081,114623.38,309582.44,212102.9
te1082,178612.44,373571.5,276091.97
te1083,176268.53,371227.6,273748.06
te1084,237932.12,432891.2,335411.66
te1085,121915.68,316874.72,219395.2
te1086,391786.72,586745.75,489266.25
te1087,408736.5,603695.56,506216.03
te1088,159717.5,354676.53,257197.02
te1089,387257.5,582216.56,484737.03
te1090,249769.1,444728.16,347248.62
te1091,312846.3,507805.38,410325.84
te1092,157151.47,352110.53,254631.0
te1093,196496.56,391455.62,293976.1
te1094,140347.25,335306.28,237826.77
te1095,150483.66,345442.72,247963.19
te1096,383925.78,578884.8,481405.3
te1097,165308.53,360267.6,262788.06
te1098,186936.28,381895.34,284415.8
te1099,264763.94,459723.0,362243.47
te1100,345803.72,540762.75,443283.25
te1101,387343.03,582302.06,484822.56
te1102,204460.4,399419.47,301939.94
te1103,208314.28,403273.34,305793.8
te1104,349086.2,544045.25,446565.72
te1105,525247.2,720206.2,622726.7
te1106,281626.7,476585.75,379106.22
te1107,99458.23,294417.28,196937.75
te1108,398820.4,593779.44,496299.94
te1109,452521.97,647481.0,550001.5
te1110,203124.38,398083.44,300603.9
te1111,406646.12,601605.2,504125.66
te1112,105191.086,300150.12,202670.61
te1113,144569.62,339528.66,242049.14
te1114,262715.28,457674.34,360194.8
te1115,181754.53,376713.6,279234.06
te1116,306435.1,501394.16,403914.62
te1117,233398.75,428357.8,330878.28
te1118,157962.38,352921.4,255441.89
te1119,206897.62,401856.7,304377.16
te1120,125083.086,320042.12,222562.61
te1121,302863.97,497823.03,400343.5
te1122,152500.44,347459.5,249979.97
te1123,324477.66,519436.72,421957.2
te1124,107971.805,302930.84,205451.33
te1125,208095.94,403055.0,305575.47
te1126,123648.02,318607.06,221127.55
te1127,78424.87,273383.9,175904.39
te1128,61048.945,256008.0,158528.47
te1129,245655.44,440614.5,343134.97
te1130,782229.4,977188.4,879708.9
te1131,323560.34,518519.4,421039.88
te1132,323805.78,518764.84,421285.3
te1133,64364.164,259323.22,161843.69
te1134,80893.445,275852.5,178372.97
te1135,194715.25,389674.3,292194.78
te1136,21426.383,216385.44,118905.91
te1137,270712.4,465671.47,368191.94
te1138,608647.75,803606.75,706127.25
te1139,147350.9,342309.94,244830.42
te1140,157513.56,352472.6,254993.08
te1141,259017.28,453976.34,356496.8
te1142,203960.62,398919.7,301440.16
te1143,303704.8,498663.88,401184.34
te1144,430585.28,625544.3,528064.8
te1145,241773.9,436732.97,339253.44
te1146,81148.46,276107.5,178627.98
te1147,20425.125,215384.17,117904.65
te1148,735794.2,930753.2,833273.7
te1149,52878.055,247837.1,150357.58
te1150,267337.06,462296.12,364816.6
te1151,196833.47,391792.53,294313.0
te1152,224499.94,419459.0,321979.47
te1153,270260.06,465219.12,367739.6
te1154,271061.97,466021.03,368541.5
te1155,336167.75,531126.8,433647.28
te1156,476966.78,671925.8,574446.3
te1157,321479.53,516438.6,418959.06
te1158,503183.4,698142.44,600662.94
te1159,232597.9,427556.97,330077.44
te1160,240983.12,435942.2,338462.66
te1161,63236.273,258195.31,160715.8
te1162,186500.47,381459.53,283980.0
te1163,235022.44,429981.5,332501.97
te1164,144287.25,339246.28,241766.77
te1165,209080.19,404039.25,306559.72
te1166,129067.74,324026.78,226547.27
te1167,299293.75,494252.8,396773.28
te1168,678164.3,873123.3,775643.8
te1169,99687.51,294646.56,197167.03
te1170,308324.3,503283.38,405803.84
te1171,210106.6,405065.66,307586.12
te1172,110091.51,305050.56,207571.03
te1173,154321.75,349280.8,251801.28
te1174,102256.46,297215.5,199735.98
te1175,211389.4,406348.47,308868.94
te1176,113076.57,308035.62,210556.1
te1177,109011.305,303970.34,206490.83
te1178,181706.6,376665.66,279186.12
te1179,173141.19,368100.25,270620.72
te1180,311065.78,506024.84,408545.3
te1181,192462.38,387421.44,289941.9
te1182,163090.72,358049.78,260570.25
te1183,436490.03,631449.06,533969.56
te1184,314749.0,509708.06,412228.53
te1185,63651.727,258610.78,161131.25
te1186,129664.62,324623.66,227144.14
te1187,112771.96,307731.0,210251.48
te1188,213237.4,408196.47,310716.94
te1189,227208.84,422167.9,324688.38
te1190,195396.25,390355.3,292875.78
te1191,89765.68,284724.72,187245.2
te1192,78483.586,273442.62,175963.11
te1193,61091.133,256050.19,158570.66
te1194,148969.66,343928.7,246449.17
te1195,158360.75,353319.78,255840.27
te1196,271959.28,466918.34,369438.8
te1197,580733.7,775692.7,678213.2
te1198,101619.555,296578.6,199099.08
te1199,160098.22,355057.25,257577.73
te1200,116160.77,311119.8,213640.3
te1201,157419.69,352378.75,254899.22
te1202,178740.16,373699.22,276219.7
te1203,209651.69,404610.75,307131.22
te1204,545120.06,740079.06,642599.56
te1205,285308.72,480267.78,382788.25
te1206,168360.31,363319.38,265839.84
te1207,133151.22,328110.25,230630.73
te1208,47880.023,242839.06,145359.55
te1209,292749.12,487708.2,390228.66
te1210,322840.22,517799.28,420319.75
te1211,286142.7,481101.75,383622.22
te1212,291536.3,486495.38,389015.84
te1213,198943.56,393902.62,296423.1
te1214,215665.44,410624.5,313144.97
te1215,206550.06,401509.12,304029.6
te1216,253694.19,448653.25,351173.72
te1217,378152.1,573111.1,475631.62
te1218,326012.8,520971.88,423492.34
te1219,205177.38,400136.44,302656.9
te1220,270698.38,465657.44,368177.9
te1221,252023.66,446982.72,349503.2
te1222,550884.3,745843.3,648363.8
te1223,193694.06,388653.12,291173.6
te1224,365579.66,560538.7,463059.2
te1225,289456.16,484415.22,386935.7
te1226,109077.88,304036.94,206557.4
te1227,386749.72,581708.75,484229.25
te1228,149624.84,344583.9,247104.38
te1229,23430.508,218389.56,120910.03
te1230,292940.1,487899.16,390419.62
te1231,200688.94,395648.0,298168.47
te1232,60819.758,255778.81,158299.28
te1233,161229.9,356188.97,258709.44
te1234,101799.445,296758.5,199278.97
te1235,342467.3,537426.4,439946.84
te1236,383298.16,578257.2,480777.7
te1237,127367.336,322326.38,224846.86
te1238,240695.34,435654.4,338174.88
te1239,518994.34,713953.4,616473.9
te1240,538852.75,733811.75,636332.25
te1241,329298.5,524257.56,426778.03
te1242,453989.4,648948.44,551468.94
te1243,510545.03,705504.06,608024.56
te1244,580945.25,775904.25,678424.75
te1245,231789.28,426748.34,329268.8
te1246,606190.7,801149.7,703670.2
te1247,300696.28,495655.34,398175.8
te1248,231513.69,426472.75,328993.22
te1249,3010.2656,197969.31,100489.79
te1250,378052.78,573011.8,475532.3
te1251,347859.66,542818.7,445339.2
te1252,232309.38,427268.44,329788.9
te1253,102396.15,297355.2,199875.67
te1254,121229.63,316188.7,218709.16
te1255,155547.5,350506.56,253027.03
te1256,175843.81,370802.88,273323.34
te1257,630320.3,825279.3,727799.8
te1258,110265.98,305225.03,207745.5
te1259,155816.22,350775.28,253295.75
te1260,280189.03,475148.1,377668.56
te1261,143054.56,338013.6,240534.08
te1262,206644.62,401603.7,304124.16
te1263,394743.6,589702.6,492223.12
te1264,155101.0,350060.06,252580.53
te1265,187588.53,382547.6,285068.06
te1266,348041.88,543000.94,445521.4
te1267,189369.62,384328.7,286849.16
te1268,99347.07,294306.12,196826.6
te1269,345265.47,540224.5,442745.0
te1270,230155.75,425114.8,327635.28
te1271,178160.44,373119.5,275639.97
te1272,9538.8125,204497.86,107018.336
te1273,302903.28,497862.34,400382.8
te1274,281177.22,476136.28,378656.75
te1275,283645.12,478604.2,381124.66
te1276,210913.16,405872.22,308392.7
te1277,136620.1,331579.16,234099.62
te1278,152592.25,347551.3,250071.78
